production_type,product_name,FQS,match,mean,sd,min,max,q25,q50,q75,practice,n_matched,mean_diff_match,pval_pttest,padjust_bonf
milk,Lait,Conventionnel,Lait__Beurre de Charentes-Poitou,2803.24137688823,1105.71058639507,374.943941377759,6779.07534516086,2192.40474013468,2729.90122246379,3449.24049474612,kg_DM_panim_maize_produced,104,367.282698323997,0.107881825396757,1
milk,Lait,Bleu d'Auvergne - Cantal,Lait__Bleu d'Auvergne - Cantal,1059.76592280882,490.536016415238,17.7488323217201,2144.02139894002,825.829360437041,1020.87279358173,1345.73887793241,kg_DM_panim_maize_produced,54,-1043.75178468032,9.29875379164735e-06,0.00500272953990628
milk,Lait,Conventionnel,Lait__Bleu d'Auvergne - Cantal,1928.54127543823,901.299885186699,480.737587947854,4712.8367785891,1314.62747903589,1632.22380365648,2356.38998745206,kg_DM_panim_maize_produced,111,-1043.75178468032,9.29875379164735e-06,0.00500272953990628
milk,Lait,Comte - Morbier,Lait__Comte - Morbier,400.392246807772,192.377520215945,207.76299989194,827.289147244806,248.284038726488,349.448667721353,514.379778933044,kg_DM_panim_maize_produced,64,-1799.94287405873,3.72966092043433e-05,0.0200655757519367
milk,Lait,Conventionnel,Lait__Comte - Morbier,2028.56042969099,1226.94930646632,39.5912464677007,7337.22805358844,1412.5694476116,1944.75375063045,2282.2102521638,kg_DM_panim_maize_produced,74,-1799.94287405873,3.72966092043433e-05,0.0200655757519367
milk,Lait,Conventionnel,Lait__Fromages de Savoie,2034.34055410727,890.097193285375,752.044576409542,4712.8367785891,1355.95721121497,1769.79523284343,2425.8369345363,kg_DM_panim_maize_produced,99,-682.529349078604,0.00990558669051159,1
milk,Lait,Fromages de Savoie,Lait__Fromages de Savoie,1064.1222568836,823.862695475743,167.799177701619,3548.26916665574,557.45561885903,982.134837229631,1387.897655112,kg_DM_panim_maize_produced,33,-682.529349078604,0.00990558669051159,1
milk,Lait,Conventionnel,Lait__Munster,2266.1540352795,1064.16982111378,195.099025312716,6012.53756873933,1524.60890403778,2214.21577488361,2817.75866603966,kg_DM_panim_maize_produced,114,122.507527746638,0.455923991097929,1
milk,Lait,Munster,Lait__Munster,2363.02430099394,929.4764357262,820.504543762944,4249.77899234697,1707.75705412017,2291.46066641301,2848.04827206465,kg_DM_panim_maize_produced,38,122.507527746638,0.455923991097929,1
milk,Lait,AB,Lait__AB,1.22884679027336,0.41483704124766,0.383179155401869,2.68015396735685,0.914924842318718,1.18368310097213,1.46682526453205,MFA_pcow,88,0.266479765962101,1.82154550420932e-09,9.79991481264617e-07
