production_type,product_name,FQS,product_FQS,practice,mean,sd,nobs,q0,q5,q25,q50,q75,q95,q100,se,match,practice_subset
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_A.5.1,118.071764689626,4.2325108678397,54,101.252350100559,109.359482510098,117.041641459726,119.754979973022,121.027354085089,121.027354085089,121.027354085089,0.575971775388427,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_purchased_yield,4525.43769911912,496.384644609537,54,4178.80912863484,4178.80912863484,4178.80912863484,4328.03189288757,4646.24952201678,5547.2054460807,6498.00183280457,67.5493941914519,no_match,feed
milk,Lait,Bleu d'Auvergne - Cantal,Lait - Bleu d'Auvergne - Cantal,feed_yield,4978.06970658579,430.535211483818,54,3700.32953516023,4460.71678822795,4715.92710113815,4934.2932652945,5228.28776534636,5580.08978357117,6538.91213738793,58.5884213575888,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.2.1,45.5926658227951,7.07839085065877,64,28.6549437668725,36.3149276624965,42.7114360892367,45.8914926902155,48.5507898274063,53.4206811753184,79.2443529208559,0.884798856332346,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.2.2,3.07060350827987,0.247188082977723,64,2.18543635347596,2.75350105075193,2.91355943735376,3.10357055097067,3.18826276733101,3.36477780546985,3.93615788868527,0.0308985103722154,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.3.1,48.7748721290701,8.30701546483115,64,21.4944227584622,31.8152183372839,47.112134920777,51.8147423081383,52.5167620006829,56.0362851221367,71.3196740209336,1.03837693310389,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.3.2,78.7462625974517,12.915289848823,64,35.1648775037565,50.6265583227212,73.6992790641979,82.1996892677171,87.9342127192524,90.9639526313749,90.9639526313749,1.61441123110287,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.3.3,3.39974681688616,0.444595259207543,64,2.01458914242099,2.5286773193738,3.24218747940529,3.53871060891482,3.64544839225311,4.04159826982939,4.28693946176257,0.0555744074009429,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.4.3,0.291107113407877,0.072874393835833,64,0.134395774582499,0.186461887286123,0.237009716092527,0.288410778701601,0.346919727488709,0.406446531498834,0.457594608749564,0.00910929922947912,no_match,feed
milk,Lait,Comte - Morbier,Lait - Comte - Morbier,feed_A.4.5,128.722845476033,14.6171014865864,64,66.1670454828046,110.210587780836,121.890797684799,128.127330000181,133.735472442912,153.995992864703,173.769427695657,1.8271376858233,no_match,feed
